Track Name,Track ID,Artist,Track popularity,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity,Preference,Type,anime,anime latino,anime lo-fi,anime rock,anime score,art rock,canterbury scene,chill r&b,chinese idol pop,classic j-pop,classic k-pop,complextro,dance pop,edm,idol rock,j-acoustic,j-idol,j-metal,j-pixie,j-pop,j-pop girl group,j-poprock,j-rock,japanese alternative rock,japanese celtic,japanese classical,japanese emo,japanese indie rock,japanese math rock,japanese metalcore,japanese pop punk,japanese post-hardcore,japanese power metal,japanese prog,japanese r&b,japanese singer-songwriter,japanese soul,japanese soundtrack,japanese teen pop,jazz fusion,k-indie,k-pop,k-pop boy group,k-pop girl group,k-rap,k-rock,korean city pop,korean electropop,korean mask singer,korean old school hip hop,korean ost,korean pop,korean r&b,korean singer-songwriter,korean superband,korean trap,neo classical metal,okinawan pop,oshare kei,otacore,power metal,progressive electro house,scorecore,shonen,symphonic rock,touken ranbu,trancecore,visual kei,vocaloid
Excalibur,1SLDcZRnr6zHJOsFqO9T8n,KINGDOM,46.0,Kpop 2015-2021,0.507,0.8,7,-4.78,1,0.0593,0.0246,0.0,0.166,0.312,87.986,audio_features,1SLDcZRnr6zHJOsFqO9T8n,spotify:track:1SLDcZRnr6zHJOsFqO9T8n,https://api.spotify.com/v1/tracks/1SLDcZRnr6zHJOsFqO9T8n,https://api.spotify.com/v1/audio-analysis/1SLDcZRnr6zHJOsFqO9T8n,253840,4,0p5Ot7c8cFHtS82hd1WBN3,63173.0,['k-pop boy group'],42.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARMA,7r0SUODm7Wq4yTpT2KKtg8,KINGDOM,50.0,Kpop 2015-2021,0.487,0.895,4,-2.468,0,0.0868,0.358,0.0,0.146,0.421,80.031,audio_features,7r0SUODm7Wq4yTpT2KKtg8,spotify:track:7r0SUODm7Wq4yTpT2KKtg8,https://api.spotify.com/v1/tracks/7r0SUODm7Wq4yTpT2KKtg8,https://api.spotify.com/v1/audio-analysis/7r0SUODm7Wq4yTpT2KKtg8,236013,4,0p5Ot7c8cFHtS82hd1WBN3,63173.0,['k-pop boy group'],42.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God Damn,2YHfv0Yhkww66chO8whsW9,I.M,58.0,Kpop 2015-2021,0.736,0.87,5,-5.999,0,0.276,0.152,0.0,0.179,0.532,149.958,audio_features,2YHfv0Yhkww66chO8whsW9,spotify:track:2YHfv0Yhkww66chO8whsW9,https://api.spotify.com/v1/tracks/2YHfv0Yhkww66chO8whsW9,https://api.spotify.com/v1/audio-analysis/2YHfv0Yhkww66chO8whsW9,207760,4,49tkHHS0mXwa5eLYvyvKyd,169920.0,[],53.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wings,12jfNawkTUb40C0iQ46u3W,PIXY,47.0,Kpop 2015-2021,0.584,0.93,2,-1.917,1,0.223,0.0944,6.65e-06,0.0428,0.479,131.727,audio_features,12jfNawkTUb40C0iQ46u3W,spotify:track:12jfNawkTUb40C0iQ46u3W,https://api.spotify.com/v1/tracks/12jfNawkTUb40C0iQ46u3W,https://api.spotify.com/v1/audio-analysis/12jfNawkTUb40C0iQ46u3W,213933,4,0CJkEzffVZLgav03xXeC9s,37241.0,"['k-pop', 'k-pop girl group']",39.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Let Me Know,50Vcv9VMLMujdoax9yqksy,PIXY,44.0,Kpop 2015-2021,0.559,0.972,4,-1.413,0,0.109,0.0769,0.0,0.718,0.566,155.111,audio_features,50Vcv9VMLMujdoax9yqksy,spotify:track:50Vcv9VMLMujdoax9yqksy,https://api.spotify.com/v1/tracks/50Vcv9VMLMujdoax9yqksy,https://api.spotify.com/v1/audio-analysis/50Vcv9VMLMujdoax9yqksy,222373,4,0CJkEzffVZLgav03xXeC9s,37241.0,"['k-pop', 'k-pop girl group']",39.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Bloom,6rX4ZMxZC6spPAIsr0i7j2,MAKTUB,30.0,Kpop 2015-2021,0.471,0.371,7,-7.865,1,0.0283,0.723,0.0,0.0884,0.198,131.368,audio_features,6rX4ZMxZC6spPAIsr0i7j2,spotify:track:6rX4ZMxZC6spPAIsr0i7j2,https://api.spotify.com/v1/tracks/6rX4ZMxZC6spPAIsr0i7j2,https://api.spotify.com/v1/audio-analysis/6rX4ZMxZC6spPAIsr0i7j2,253760,4,0frNU3rG4ltOP4GNBA1g4j,26769.0,['korean pop'],43.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indigo Ecstasy (feat. XenomiX),7svSl7hoP9esKh6hpp9cfw,MAKTUB,26.0,Kpop 2015-2021,0.688,0.817,8,-4.04,1,0.0623,0.39,0.0,0.32,0.667,92.989,audio_features,7svSl7hoP9esKh6hpp9cfw,spotify:track:7svSl7hoP9esKh6hpp9cfw,https://api.spotify.com/v1/tracks/7svSl7hoP9esKh6hpp9cfw,https://api.spotify.com/v1/audio-analysis/7svSl7hoP9esKh6hpp9cfw,193027,4,0frNU3rG4ltOP4GNBA1g4j,26769.0,['korean pop'],43.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Say Yes,04act9mJdwEZ7ZQMZbYd0Y,IZ,23.0,Kpop 2015-2021,0.332,0.638,0,-4.512,0,0.036,0.414,0.0,0.178,0.193,147.291,audio_features,04act9mJdwEZ7ZQMZbYd0Y,spotify:track:04act9mJdwEZ7ZQMZbYd0Y,https://api.spotify.com/v1/tracks/04act9mJdwEZ7ZQMZbYd0Y,https://api.spotify.com/v1/audio-analysis/04act9mJdwEZ7ZQMZbYd0Y,254000,4,4XiZ3nAGoPv8K8IMktGc3b,53540.0,"['k-pop boy group', 'k-rock']",30.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spit it out,0M5b0QJIML3U4XM4efDmRg,MAJORS,36.0,Kpop 2015-2021,0.694,0.641,7,-3.822,1,0.0336,0.0103,8.71e-05,0.212,0.192,75.009,audio_features,0M5b0QJIML3U4XM4efDmRg,spotify:track:0M5b0QJIML3U4XM4efDmRg,https://api.spotify.com/v1/tracks/0M5b0QJIML3U4XM4efDmRg,https://api.spotify.com/v1/audio-analysis/0M5b0QJIML3U4XM4efDmRg,195192,4,7m2soCYtGKBACy5ihmChEH,13635.0,['k-pop girl group'],33.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stronger,39qvyj1N8ZkQYrOxK7gvxn,MAJORS,29.0,Kpop 2015-2021,0.754,0.778,8,-3.097,0,0.0491,0.0611,1.81e-05,0.0953,0.758,123.883,audio_features,39qvyj1N8ZkQYrOxK7gvxn,spotify:track:39qvyj1N8ZkQYrOxK7gvxn,https://api.spotify.com/v1/tracks/39qvyj1N8ZkQYrOxK7gvxn,https://api.spotify.com/v1/audio-analysis/39qvyj1N8ZkQYrOxK7gvxn,189368,4,7m2soCYtGKBACy5ihmChEH,13635.0,['k-pop girl group'],33.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rain on me,0DVDtHiqVQE0aLQBxdgkbp,MAJORS,36.0,Kpop 2015-2021,0.665,0.922,1,-3.152,1,0.0441,0.017,0.000149,0.0852,0.535,99.044,audio_features,0DVDtHiqVQE0aLQBxdgkbp,spotify:track:0DVDtHiqVQE0aLQBxdgkbp,https://api.spotify.com/v1/tracks/0DVDtHiqVQE0aLQBxdgkbp,https://api.spotify.com/v1/audio-analysis/0DVDtHiqVQE0aLQBxdgkbp,207165,4,7m2soCYtGKBACy5ihmChEH,13635.0,['k-pop girl group'],33.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analogue,0HtmQKd6mUKlUsUgSpM1RJ,BUZZ,29.0,Kpop 2015-2021,0.32,0.948,9,-1.792,1,0.127,0.00777,0.0,0.1,0.538,141.553,audio_features,0HtmQKd6mUKlUsUgSpM1RJ,spotify:track:0HtmQKd6mUKlUsUgSpM1RJ,https://api.spotify.com/v1/tracks/0HtmQKd6mUKlUsUgSpM1RJ,https://api.spotify.com/v1/audio-analysis/0HtmQKd6mUKlUsUgSpM1RJ,214120,4,4SdXXEHKFa5NSoh10QxeN2,29457.0,"['classic k-pop', 'k-rock', 'korean pop']",39.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KILLA,7MyF8hoeUbpv6ZIEVlsTY8,MIRAE,43.0,Kpop 2015-2021,0.654,0.93,7,-2.255,1,0.192,0.0237,0.0,0.0916,0.478,122.021,audio_features,7MyF8hoeUbpv6ZIEVlsTY8,spotify:track:7MyF8hoeUbpv6ZIEVlsTY8,https://api.spotify.com/v1/tracks/7MyF8hoeUbpv6ZIEVlsTY8,https://api.spotify.com/v1/audio-analysis/7MyF8hoeUbpv6ZIEVlsTY8,212747,4,3cI5n4TdsnqzKxYPkQLs4b,55913.0,"['k-pop', 'k-pop boy group']",41.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Splash,6jDg7fyZRymvKPYWdBxTgu,MIRAE,48.0,Kpop 2015-2021,0.726,0.873,2,-2.968,1,0.167,0.0807,0.0,0.234,0.548,156.108,audio_features,6jDg7fyZRymvKPYWdBxTgu,spotify:track:6jDg7fyZRymvKPYWdBxTgu,https://api.spotify.com/v1/tracks/6jDg7fyZRymvKPYWdBxTgu,https://api.spotify.com/v1/audio-analysis/6jDg7fyZRymvKPYWdBxTgu,205240,4,3cI5n4TdsnqzKxYPkQLs4b,55913.0,"['k-pop', 'k-pop boy group']",41.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bang-Up,7g9uU5wBl2RowJ5l0glI3Z,MIRAE,36.0,Kpop 2015-2021,0.664,0.946,0,-2.281,0,0.2,0.0344,0.0,0.484,0.545,127.966,audio_features,7g9uU5wBl2RowJ5l0glI3Z,spotify:track:7g9uU5wBl2RowJ5l0glI3Z,https://api.spotify.com/v1/tracks/7g9uU5wBl2RowJ5l0glI3Z,https://api.spotify.com/v1/audio-analysis/7g9uU5wBl2RowJ5l0glI3Z,217373,4,3cI5n4TdsnqzKxYPkQLs4b,55913.0,"['k-pop', 'k-pop boy group']",41.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUN,5addyZDQMgnj1vDkMYZAyA,Sorn,50.0,Kpop 2015-2021,0.691,0.674,6,-4.207,1,0.0482,0.519,0.0,0.141,0.588,96.983,audio_features,5addyZDQMgnj1vDkMYZAyA,spotify:track:5addyZDQMgnj1vDkMYZAyA,https://api.spotify.com/v1/tracks/5addyZDQMgnj1vDkMYZAyA,https://api.spotify.com/v1/audio-analysis/5addyZDQMgnj1vDkMYZAyA,164160,4,6DY6xsCBGZHrG4PWSG5paz,18198.0,[],36.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freezing,7km8RT9uRuaXjraXCTu2ZH,KANGTA,31.0,Kpop 2015-2021,0.657,0.579,5,-4.483,0,0.0301,0.155,6.76e-05,0.116,0.586,88.085,audio_features,7km8RT9uRuaXjraXCTu2ZH,spotify:track:7km8RT9uRuaXjraXCTu2ZH,https://api.spotify.com/v1/tracks/7km8RT9uRuaXjraXCTu2ZH,https://api.spotify.com/v1/audio-analysis/7km8RT9uRuaXjraXCTu2ZH,197880,4,5Bm6d9Fbsmln3CpXv8VrMG,9153.0,[],32.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Take a picture,0iEzzJ3zmNQqATy2MilumS,NiziU,64.0,Kpop 2015-2021,0.736,0.871,1,-4.139,1,0.0577,0.0504,0.000831,0.313,0.739,127.945,audio_features,0iEzzJ3zmNQqATy2MilumS,spotify:track:0iEzzJ3zmNQqATy2MilumS,https://api.spotify.com/v1/tracks/0iEzzJ3zmNQqATy2MilumS,https://api.spotify.com/v1/audio-analysis/0iEzzJ3zmNQqATy2MilumS,181347,4,3z8diLlUCkN1j9N9ZdnfBJ,695497.0,['j-pop'],61.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warning (Feat. lIlBOI),1j795THd14Z0PmA3O18EwU,KIMSEJEONG,48.0,Kpop 2015-2021,0.556,0.677,11,-3.52,1,0.0855,0.124,0.0,0.13,0.61,89.083,audio_features,1j795THd14Z0PmA3O18EwU,spotify:track:1j795THd14Z0PmA3O18EwU,https://api.spotify.com/v1/tracks/1j795THd14Z0PmA3O18EwU,https://api.spotify.com/v1/audio-analysis/1j795THd14Z0PmA3O18EwU,208773,4,1lFLniFTaPjYCtQZvDXpqu,205871.0,"['k-pop', 'korean pop']",52.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5K,0okmICKOpOxJHz8a236omV,LEE JIN HYUK,29.0,Kpop 2015-2021,0.842,0.835,6,-3.467,0,0.155,0.0736,0.0,0.118,0.893,110.006,audio_features,0okmICKOpOxJHz8a236omV,spotify:track:0okmICKOpOxJHz8a236omV,https://api.spotify.com/v1/tracks/0okmICKOpOxJHz8a236omV,https://api.spotify.com/v1/audio-analysis/0okmICKOpOxJHz8a236omV,181013,4,0IvEcjRQubxAiIIZqpWdEC,44971.0,['k-pop'],28.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KISS THE WORLD,5qLrPO0LXOY0oChMkk0keT,NTX,20.0,Kpop 2015-2021,0.599,0.922,0,-3.467,1,0.0567,0.104,0.0,0.548,0.336,130.054,audio_features,5qLrPO0LXOY0oChMkk0keT,spotify:track:5qLrPO0LXOY0oChMkk0keT,https://api.spotify.com/v1/tracks/5qLrPO0LXOY0oChMkk0keT,https://api.spotify.com/v1/audio-analysis/5qLrPO0LXOY0oChMkk0keT,272250,4,49DJRZw2T9mtMBpXkdQPCL,4350.0,['k-pop boy group'],13.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insomnia,0AAEFC3RGirgzRFhi44Y79,YUKIKA,48.0,Kpop 2015-2021,0.729,0.8,0,-4.523,0,0.0499,0.63,3.27e-06,0.225,0.737,104.979,audio_features,0AAEFC3RGirgzRFhi44Y79,spotify:track:0AAEFC3RGirgzRFhi44Y79,https://api.spotify.com/v1/tracks/0AAEFC3RGirgzRFhi44Y79,https://api.spotify.com/v1/audio-analysis/0AAEFC3RGirgzRFhi44Y79,207125,4,4RfI1z9u2xIc5Qnqac4JbO,69043.0,['korean city pop'],50.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Wouldn’t Look For You,3u9m38kStxTQ6PSrqgwcYM,KIM JAE HWAN,38.0,Kpop 2015-2021,0.627,0.711,6,-3.268,1,0.0584,0.375,0.0,0.0846,0.227,94.028,audio_features,3u9m38kStxTQ6PSrqgwcYM,spotify:track:3u9m38kStxTQ6PSrqgwcYM,https://api.spotify.com/v1/tracks/3u9m38kStxTQ6PSrqgwcYM,https://api.spotify.com/v1/audio-analysis/3u9m38kStxTQ6PSrqgwcYM,186760,4,7LdZwtnhfB1GoC9SE9tvyb,135455.0,"['k-pop', 'korean pop']",45.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burned All Black,4Egj7qidBYIZt5BdFw8vWb,KIM JAE HWAN,28.0,Kpop 2015-2021,0.383,0.362,8,-6.451,1,0.0294,0.74,0.0,0.107,0.217,137.962,audio_features,4Egj7qidBYIZt5BdFw8vWb,spotify:track:4Egj7qidBYIZt5BdFw8vWb,https://api.spotify.com/v1/tracks/4Egj7qidBYIZt5BdFw8vWb,https://api.spotify.com/v1/audio-analysis/4Egj7qidBYIZt5BdFw8vWb,232063,4,7LdZwtnhfB1GoC9SE9tvyb,135455.0,"['k-pop', 'korean pop']",45.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DADADA,7M3uNP8R8pedoK11D2K1iI,LUNARSOLAR,39.0,Kpop 2015-2021,0.791,0.904,6,-1.833,0,0.0861,0.225,0.0,0.113,0.775,124.957,audio_features,7M3uNP8R8pedoK11D2K1iI,spotify:track:7M3uNP8R8pedoK11D2K1iI,https://api.spotify.com/v1/tracks/7M3uNP8R8pedoK11D2K1iI,https://api.spotify.com/v1/audio-analysis/7M3uNP8R8pedoK11D2K1iI,181173,4,64XtE3KrOhSYaS3dX04kI1,37012.0,['k-pop girl group'],31.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daisy (feat. pH-1),2pIgqVUhK5KsNuoFBo6uoh,Mirani,49.0,Kpop 2015-2021,0.767,0.733,6,-4.392,1,0.0741,0.341,0.0,0.0908,0.685,100.038,audio_features,2pIgqVUhK5KsNuoFBo6uoh,spotify:track:2pIgqVUhK5KsNuoFBo6uoh,https://api.spotify.com/v1/tracks/2pIgqVUhK5KsNuoFBo6uoh,https://api.spotify.com/v1/audio-analysis/2pIgqVUhK5KsNuoFBo6uoh,189480,4,6N7b9mUVwn885jI7RRg8no,19434.0,['k-rap'],47.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOVE SONG,1ivQM7qQCPRfvisivqGIYJ,Yoon Jisung,28.0,Kpop 2015-2021,0.761,0.688,0,-3.769,0,0.0348,0.0703,0.0,0.0801,0.718,104.961,audio_features,1ivQM7qQCPRfvisivqGIYJ,spotify:track:1ivQM7qQCPRfvisivqGIYJ,https://api.spotify.com/v1/tracks/1ivQM7qQCPRfvisivqGIYJ,https://api.spotify.com/v1/audio-analysis/1ivQM7qQCPRfvisivqGIYJ,197280,4,336NKYVCHaJbC8RrMEO8NM,116439.0,['k-pop'],28.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Lobby (Feat. Verbal Jint),3yLDH4UmohTSuBmnBcqJqG,PENOMECO,38.0,Kpop 2015-2021,0.727,0.722,10,-3.335,0,0.134,0.249,2.48e-06,0.303,0.362,90.011,audio_features,3yLDH4UmohTSuBmnBcqJqG,spotify:track:3yLDH4UmohTSuBmnBcqJqG,https://api.spotify.com/v1/tracks/3yLDH4UmohTSuBmnBcqJqG,https://api.spotify.com/v1/audio-analysis/3yLDH4UmohTSuBmnBcqJqG,243173,4,1MAUqH0haKBYbjpknTfreY,214254.0,"['chill r&b', 'k-pop', 'k-rap', 'korean r&b']",54.0,Other,Kpop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAJA,1FmOWhvlAerXKE8xCZUOgy,PENOMECO,48.0,Kpop 2015-2021,0.691,0.802,2,-4.525,1,0.109,0.233,0.0,0.211,0.586,106.028,audio_features,1FmOWhvlAerXKE8xCZUOgy,spotify:track:1FmOWhvlAerXKE8xCZUOgy,https://api.spotify.com/v1/tracks/1FmOWhvlAerXKE8xCZUOgy,https://api.spotify.com/v1/audio-analysis/1FmOWhvlAerXKE8xCZUOgy,196213,4,1MAUqH0haKBYbjpknTfreY,214254.0,"['chill r&b', 'k-pop', 'k-rap', 'korean r&b']",54.0,Other,Kpop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRATATA,5r5DHrJRw6q06N2aeHNczb,HOT ISSUE,44.0,Kpop 2015-2021,0.78,0.892,11,-1.713,1,0.0456,0.0634,1.51e-06,0.0468,0.708,124.999,audio_features,5r5DHrJRw6q06N2aeHNczb,spotify:track:5r5DHrJRw6q06N2aeHNczb,https://api.spotify.com/v1/tracks/5r5DHrJRw6q06N2aeHNczb,https://api.spotify.com/v1/audio-analysis/5r5DHrJRw6q06N2aeHNczb,192520,4,16C7FRln711ggylepawmpq,15566.0,[],33.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunga Dunga,00tilTOz5LIyOPGK0L1X1s,HOT ISSUE,35.0,Kpop 2015-2021,0.731,0.896,11,-3.213,0,0.0739,0.0787,3.67e-05,0.115,0.396,92.015,audio_features,00tilTOz5LIyOPGK0L1X1s,spotify:track:00tilTOz5LIyOPGK0L1X1s,https://api.spotify.com/v1/tracks/00tilTOz5LIyOPGK0L1X1s,https://api.spotify.com/v1/audio-analysis/00tilTOz5LIyOPGK0L1X1s,192720,4,16C7FRln711ggylepawmpq,15566.0,[],33.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
