Track Name,Track ID,Artist,Track Popularity,Playlist_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity
"Kamado Tanjirou no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Full Version]",0NsMgzCzCuedQKqIWSOF34,Akano,Akano,lit anime music,0.778,0.957,11,-2.57,0,0.0735,0.0234,0.0,0.715,0.611,118.997,audio_features,59FBFyeST1vqN8G41YgFS6,spotify:track:59FBFyeST1vqN8G41YgFS6,https://api.spotify.com/v1/tracks/59FBFyeST1vqN8G41YgFS6,https://api.spotify.com/v1/audio-analysis/59FBFyeST1vqN8G41YgFS6,208507,4,7i3eGEz3HNFnPOCdc7mqoq,73699.0,['otacore'],62.0
Grandeur (Black Clover),6eU0FN18xGGvz3aAyqSDnt,Nordex,Nordex,lit anime music,0.697,0.899,5,-3.349,1,0.0946,0.172,0.0,0.36,0.81,121.994,audio_features,7ui8D91c2tfgFtGtF6LlXt,spotify:track:7ui8D91c2tfgFtGtF6LlXt,https://api.spotify.com/v1/tracks/7ui8D91c2tfgFtGtF6LlXt,https://api.spotify.com/v1/audio-analysis/7ui8D91c2tfgFtGtF6LlXt,206094,4,1pgvtOneo1dhcIp9An2xnC,12129.0,"['anime latino', 'otacore']",53.0
Love Shake,74OLNkhA1jM7hPGfM4Ba0o,MINX,MINX,Kpop girl group songs that were a cultural reset,0.683,0.834,11,-2.138,1,0.095,0.019,0.0,0.5,0.542,139.978,audio_features,74OLNkhA1jM7hPGfM4Ba0o,spotify:track:74OLNkhA1jM7hPGfM4Ba0o,https://api.spotify.com/v1/tracks/74OLNkhA1jM7hPGfM4Ba0o,https://api.spotify.com/v1/audio-analysis/74OLNkhA1jM7hPGfM4Ba0o,204988,4,2tl6yaTmXBCyoxXpSdnA2B,6185.0,[],26.0
Merry-Go-Round(人生のメリーゴーランド),39uLYYZytVUwcjgeYLI409,Joe Hisaishi,Joe Hisaishi,lit anime music,0.683,0.834,11,-2.138,1,0.095,0.019,0.0,0.5,0.542,139.978,audio_features,74OLNkhA1jM7hPGfM4Ba0o,spotify:track:74OLNkhA1jM7hPGfM4Ba0o,https://api.spotify.com/v1/tracks/74OLNkhA1jM7hPGfM4Ba0o,https://api.spotify.com/v1/audio-analysis/74OLNkhA1jM7hPGfM4Ba0o,204988,4,7nzSoJISlVJsn7O0yTeMOB,587089.0,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'soundtrack']",69.0
Vibrato,0GqvfTRhP8HUn16mQx5Hxi,Stellar,Stellar,Kpop girl group songs that were a cultural reset,0.699,0.944,11,-2.907,0,0.166,0.11,0.0,0.735,0.853,115.96,audio_features,0GqvfTRhP8HUn16mQx5Hxi,spotify:track:0GqvfTRhP8HUn16mQx5Hxi,https://api.spotify.com/v1/tracks/0GqvfTRhP8HUn16mQx5Hxi,https://api.spotify.com/v1/audio-analysis/0GqvfTRhP8HUn16mQx5Hxi,182122,4,1rTwKjYcA7diHAD2c8ZozT,202178.0,"['k-pop', 'k-pop girl group']",38.0
Crying,4GyPhineXFbjP5nxRzLPeI,Stellar,Stellar,Kpop girl group songs that were a cultural reset,0.708,0.997,6,-2.448,1,0.0572,0.111,0.0,0.889,0.907,130.024,audio_features,4GyPhineXFbjP5nxRzLPeI,spotify:track:4GyPhineXFbjP5nxRzLPeI,https://api.spotify.com/v1/tracks/4GyPhineXFbjP5nxRzLPeI,https://api.spotify.com/v1/audio-analysis/4GyPhineXFbjP5nxRzLPeI,199745,4,1rTwKjYcA7diHAD2c8ZozT,202178.0,"['k-pop', 'k-pop girl group']",38.0
veil,1dGF5ymTyBB2ZmOypkeU1F,須田景凪,須田景凪,lit anime music,0.705,0.986,10,-2.202,1,0.047,0.0375,0.0,0.0989,0.68,131.988,audio_features,6y6s8bBPRVWonRVth2HxQn,spotify:track:6y6s8bBPRVWonRVth2HxQn,https://api.spotify.com/v1/tracks/6y6s8bBPRVWonRVth2HxQn,https://api.spotify.com/v1/audio-analysis/6y6s8bBPRVWonRVth2HxQn,202858,4,5dWE3G7COO82G6vRy2Hpum,113606.0,['japanese teen pop'],53.0
PAPERMOON,44LzijoPl4qNVJV6pYmzdS,Tommy heavenly,Tommy heavenly,lit anime music,0.754,0.788,2,-3.175,1,0.0322,0.129,0.00274,0.0775,0.961,124.992,audio_features,405SQUJdQut02dxtuQ0CZ3,spotify:track:405SQUJdQut02dxtuQ0CZ3,https://api.spotify.com/v1/tracks/405SQUJdQut02dxtuQ0CZ3,https://api.spotify.com/v1/audio-analysis/405SQUJdQut02dxtuQ0CZ3,224258,4,1AuBArpB5Z93hMmJ9qopsu,7502.0,[],44.0
왠지 Somehow,5d3ufyqnPnnrhn58Qca9hG,DIA,DIA,Kpop girl group songs that were a cultural reset,0.764,0.934,8,-1.528,0,0.109,0.105,0.0,0.276,0.845,115.036,audio_features,5d3ufyqnPnnrhn58Qca9hG,spotify:track:5d3ufyqnPnnrhn58Qca9hG,https://api.spotify.com/v1/tracks/5d3ufyqnPnnrhn58Qca9hG,https://api.spotify.com/v1/audio-analysis/5d3ufyqnPnnrhn58Qca9hG,206892,4,5Pcx98OUnL52aGZRRQx5v8,159584.0,"['k-pop', 'k-pop girl group']",42.0
그 길에서,6gnpt6USwIdqbKlVso14zQ,DIA,DIA,Kpop girl group songs that were a cultural reset,0.66,0.964,1,-1.654,1,0.0656,0.0878,0.0,0.32,0.815,115.953,audio_features,6gnpt6USwIdqbKlVso14zQ,spotify:track:6gnpt6USwIdqbKlVso14zQ,https://api.spotify.com/v1/tracks/6gnpt6USwIdqbKlVso14zQ,https://api.spotify.com/v1/audio-analysis/6gnpt6USwIdqbKlVso14zQ,202028,4,5Pcx98OUnL52aGZRRQx5v8,159584.0,"['k-pop', 'k-pop girl group']",42.0
Mr. Potter,4qp44Z9rNQr9XTx3KloFdj,DIA,DIA,Kpop girl group songs that were a cultural reset,0.5,0.959,7,-1.057,1,0.173,0.336,0.0,0.546,0.621,174.01,audio_features,4qp44Z9rNQr9XTx3KloFdj,spotify:track:4qp44Z9rNQr9XTx3KloFdj,https://api.spotify.com/v1/tracks/4qp44Z9rNQr9XTx3KloFdj,https://api.spotify.com/v1/audio-analysis/4qp44Z9rNQr9XTx3KloFdj,213937,4,5Pcx98OUnL52aGZRRQx5v8,159584.0,"['k-pop', 'k-pop girl group']",42.0
WooWoo,5sU7t8oY3dDHmFrTftjFW8,DIA,DIA,Kpop girl group songs that were a cultural reset,0.683,0.901,8,-2.722,1,0.0361,0.0157,0.0,0.394,0.342,134.984,audio_features,5sU7t8oY3dDHmFrTftjFW8,spotify:track:5sU7t8oY3dDHmFrTftjFW8,https://api.spotify.com/v1/tracks/5sU7t8oY3dDHmFrTftjFW8,https://api.spotify.com/v1/audio-analysis/5sU7t8oY3dDHmFrTftjFW8,201471,4,5Pcx98OUnL52aGZRRQx5v8,159584.0,"['k-pop', 'k-pop girl group']",42.0
WOOWA,4ZoiC0UbYxpqKr9Ceh5mZa,DIA,DIA,Kpop girl group songs that were a cultural reset,0.67,0.92,11,-2.765,0,0.043,0.00752,0.000609,0.296,0.711,127.008,audio_features,4ZoiC0UbYxpqKr9Ceh5mZa,spotify:track:4ZoiC0UbYxpqKr9Ceh5mZa,https://api.spotify.com/v1/tracks/4ZoiC0UbYxpqKr9Ceh5mZa,https://api.spotify.com/v1/audio-analysis/4ZoiC0UbYxpqKr9Ceh5mZa,211760,4,5Pcx98OUnL52aGZRRQx5v8,159584.0,"['k-pop', 'k-pop girl group']",42.0
I,5ZkITfPpcNPnyYGTibkO6m,TAEYEON,TAEYEON,Kpop girl group songs that were a cultural reset,0.506,0.788,9,-2.372,1,0.0324,0.0666,0.0,0.324,0.233,89.993,audio_features,5ZkITfPpcNPnyYGTibkO6m,spotify:track:5ZkITfPpcNPnyYGTibkO6m,https://api.spotify.com/v1/tracks/5ZkITfPpcNPnyYGTibkO6m,https://api.spotify.com/v1/audio-analysis/5ZkITfPpcNPnyYGTibkO6m,206039,4,3qNVuliS40BLgXGxhdBdqu,2066092.0,['k-pop'],70.0
Fine,6CdUgvL597jWmW4w8P5kHs,TAEYEON,TAEYEON,Kpop girl group songs that were a cultural reset,0.36,0.565,7,-4.898,1,0.0608,0.358,0.0,0.0448,0.311,173.281,audio_features,6CdUgvL597jWmW4w8P5kHs,spotify:track:6CdUgvL597jWmW4w8P5kHs,https://api.spotify.com/v1/tracks/6CdUgvL597jWmW4w8P5kHs,https://api.spotify.com/v1/audio-analysis/6CdUgvL597jWmW4w8P5kHs,209157,4,3qNVuliS40BLgXGxhdBdqu,2066092.0,['k-pop'],70.0
PICK ME,0nBubVVpnTgA5y5ExFkjeu,PRODUCE 101,PRODUCE 101,Kpop girl group songs that were a cultural reset,0.685,0.935,9,-2.056,1,0.125,0.029,0.00483,0.519,0.622,128.024,audio_features,0nBubVVpnTgA5y5ExFkjeu,spotify:track:0nBubVVpnTgA5y5ExFkjeu,https://api.spotify.com/v1/tracks/0nBubVVpnTgA5y5ExFkjeu,https://api.spotify.com/v1/audio-analysis/0nBubVVpnTgA5y5ExFkjeu,226875,4,2iTBqSiPjYYns3Ta0Ohzrs,448537.0,"['k-pop', 'k-pop girl group']",40.0
"Wait 10 Years, Baby",2jyk3UCry5Ql5C2iBayp1S,Six Bomb,Six Bomb,Kpop girl group songs that were a cultural reset,0.947,0.85,6,-2.699,1,0.0806,0.00732,0.000223,0.214,0.764,130.024,audio_features,2jyk3UCry5Ql5C2iBayp1S,spotify:track:2jyk3UCry5Ql5C2iBayp1S,https://api.spotify.com/v1/tracks/2jyk3UCry5Ql5C2iBayp1S,https://api.spotify.com/v1/audio-analysis/2jyk3UCry5Ql5C2iBayp1S,177766,4,43lrgpItusd3iWQsrmDetE,2153.0,['k-pop girl group'],7.0
상상더하기,1VOKnlCFYhzGW1al5M9cgv,LABOUM,LABOUM,Kpop girl group songs that were a cultural reset,0.664,0.927,5,-2.48,1,0.0597,0.335,0.0,0.107,0.869,115.986,audio_features,1VOKnlCFYhzGW1al5M9cgv,spotify:track:1VOKnlCFYhzGW1al5M9cgv,https://api.spotify.com/v1/tracks/1VOKnlCFYhzGW1al5M9cgv,https://api.spotify.com/v1/audio-analysis/1VOKnlCFYhzGW1al5M9cgv,242600,4,4iO5uKMUphLqQ20TfrdZx3,101881.0,"['k-pop', 'k-pop girl group']",43.0
Hwi hwi,3pPbm1d9G0jAHIoLa4ls9H,LABOUM,LABOUM,Kpop girl group songs that were a cultural reset,0.754,0.918,10,-2.984,1,0.0549,0.0145,0.0,0.117,0.747,123.963,audio_features,3pPbm1d9G0jAHIoLa4ls9H,spotify:track:3pPbm1d9G0jAHIoLa4ls9H,https://api.spotify.com/v1/tracks/3pPbm1d9G0jAHIoLa4ls9H,https://api.spotify.com/v1/audio-analysis/3pPbm1d9G0jAHIoLa4ls9H,196867,4,4iO5uKMUphLqQ20TfrdZx3,101881.0,"['k-pop', 'k-pop girl group']",43.0
Free Somebody,2GYXeZioWBxUgsRZ30fvYt,LUNA,LUNA,Kpop girl group songs that were a cultural reset,0.676,0.797,11,-3.862,0,0.059,0.114,1.26e-06,0.344,0.546,114.988,audio_features,2GYXeZioWBxUgsRZ30fvYt,spotify:track:2GYXeZioWBxUgsRZ30fvYt,https://api.spotify.com/v1/tracks/2GYXeZioWBxUgsRZ30fvYt,https://api.spotify.com/v1/audio-analysis/2GYXeZioWBxUgsRZ30fvYt,199824,4,56HZvtrzD82YKMGGJTlIG2,69157.0,[],38.0
하이힐,3PRZVj8hq9MoyiKTTyHTOo,Brave Girls,Brave Girls,Kpop girl group songs that were a cultural reset,0.717,0.974,11,-2.205,0,0.09,0.175,0.0,0.363,0.967,132.02,audio_features,3PRZVj8hq9MoyiKTTyHTOo,spotify:track:3PRZVj8hq9MoyiKTTyHTOo,https://api.spotify.com/v1/tracks/3PRZVj8hq9MoyiKTTyHTOo,https://api.spotify.com/v1/audio-analysis/3PRZVj8hq9MoyiKTTyHTOo,179974,4,7t5H3uQv0Zw6cQUnSTF5BB,176857.0,"['k-pop', 'k-pop girl group']",60.0
Rollin',2VJOpzv5sBpstCX9venJr5,Brave Girls,Brave Girls,Kpop girl group songs that were a cultural reset,0.69,0.878,1,-3.908,1,0.0917,0.0312,0.0,0.188,0.548,124.948,audio_features,2VJOpzv5sBpstCX9venJr5,spotify:track:2VJOpzv5sBpstCX9venJr5,https://api.spotify.com/v1/tracks/2VJOpzv5sBpstCX9venJr5,https://api.spotify.com/v1/audio-analysis/2VJOpzv5sBpstCX9venJr5,197694,4,7t5H3uQv0Zw6cQUnSTF5BB,176857.0,"['k-pop', 'k-pop girl group']",60.0
We Ride,6kH1sKkvgN4Yikake52glq,Brave Girls,Brave Girls,Kpop girl group songs that were a cultural reset,0.602,0.947,0,-1.613,1,0.0615,0.182,1.47e-05,0.132,0.808,110.055,audio_features,6kH1sKkvgN4Yikake52glq,spotify:track:6kH1sKkvgN4Yikake52glq,https://api.spotify.com/v1/tracks/6kH1sKkvgN4Yikake52glq,https://api.spotify.com/v1/audio-analysis/6kH1sKkvgN4Yikake52glq,189933,4,7t5H3uQv0Zw6cQUnSTF5BB,176857.0,"['k-pop', 'k-pop girl group']",60.0
Wonderland,24RzbIa5S0joi73kO5rihl,gugudan,gugudan,Kpop girl group songs that were a cultural reset,0.645,0.863,0,-3.288,1,0.0519,0.021,2.24e-06,0.0984,0.792,125.996,audio_features,24RzbIa5S0joi73kO5rihl,spotify:track:24RzbIa5S0joi73kO5rihl,https://api.spotify.com/v1/tracks/24RzbIa5S0joi73kO5rihl,https://api.spotify.com/v1/audio-analysis/24RzbIa5S0joi73kO5rihl,184709,4,0h7XZWgoxlY49uSUj7MVRY,429648.0,"['k-pop', 'k-pop girl group']",40.0
A Girl Like Me,7LwTGsLkLWH6BUQKuvPq1w,gugudan,gugudan,Kpop girl group songs that were a cultural reset,0.769,0.951,3,-1.673,0,0.0626,0.0677,0.00194,0.158,0.657,126.969,audio_features,7LwTGsLkLWH6BUQKuvPq1w,spotify:track:7LwTGsLkLWH6BUQKuvPq1w,https://api.spotify.com/v1/tracks/7LwTGsLkLWH6BUQKuvPq1w,https://api.spotify.com/v1/audio-analysis/7LwTGsLkLWH6BUQKuvPq1w,175169,4,0h7XZWgoxlY49uSUj7MVRY,429648.0,"['k-pop', 'k-pop girl group']",40.0
Not That Type,0y9sv3icY6HUiEa4FfC39u,gugudan,gugudan,Kpop girl group songs that were a cultural reset,0.729,0.922,7,-2.133,1,0.122,0.0888,8.37e-06,0.166,0.745,110.044,audio_features,0y9sv3icY6HUiEa4FfC39u,spotify:track:0y9sv3icY6HUiEa4FfC39u,https://api.spotify.com/v1/tracks/0y9sv3icY6HUiEa4FfC39u,https://api.spotify.com/v1/audio-analysis/0y9sv3icY6HUiEa4FfC39u,191994,4,0h7XZWgoxlY49uSUj7MVRY,429648.0,"['k-pop', 'k-pop girl group']",40.0
Chocolate Cream,5ePJ57rgG9SmIvANAiGsxL,Laysha,Laysha,Kpop girl group songs that were a cultural reset,0.799,0.835,6,-3.505,0,0.0871,0.0467,0.0,0.649,0.7,104.983,audio_features,5ePJ57rgG9SmIvANAiGsxL,spotify:track:5ePJ57rgG9SmIvANAiGsxL,https://api.spotify.com/v1/tracks/5ePJ57rgG9SmIvANAiGsxL,https://api.spotify.com/v1/audio-analysis/5ePJ57rgG9SmIvANAiGsxL,188029,4,5IMqlLTF7xWq8dUkvSaHLA,31808.0,['k-pop girl group'],23.0
Whatta Man (Good man),65y9Kv0AFpy2EB2BJPqGvJ,I.O.I,I.O.I,Kpop girl group songs that were a cultural reset,0.559,0.936,6,-2.254,0,0.0928,0.00634,3.55e-05,0.457,0.695,150.065,audio_features,65y9Kv0AFpy2EB2BJPqGvJ,spotify:track:65y9Kv0AFpy2EB2BJPqGvJ,https://api.spotify.com/v1/tracks/65y9Kv0AFpy2EB2BJPqGvJ,https://api.spotify.com/v1/audio-analysis/65y9Kv0AFpy2EB2BJPqGvJ,193605,4,6RKnXXyprPjhBdCvL802Ku,1101431.0,"['k-pop', 'k-pop girl group']",53.0
Very Very Very,0BhMw9r3eOLMLXRFBLCt6O,I.O.I,I.O.I,Kpop girl group songs that were a cultural reset,0.744,0.963,7,-1.525,1,0.0616,0.136,1.86e-06,0.0836,0.788,102.985,audio_features,0BhMw9r3eOLMLXRFBLCt6O,spotify:track:0BhMw9r3eOLMLXRFBLCt6O,https://api.spotify.com/v1/tracks/0BhMw9r3eOLMLXRFBLCt6O,https://api.spotify.com/v1/audio-analysis/0BhMw9r3eOLMLXRFBLCt6O,203640,4,6RKnXXyprPjhBdCvL802Ku,1101431.0,"['k-pop', 'k-pop girl group']",53.0
Secret,1OIb1AalkGikhzCRbWgchd,WJSN,WJSN,Kpop girl group songs that were a cultural reset,0.692,0.969,7,-3.213,0,0.0678,0.167,0.0,0.301,0.762,111.495,audio_features,1OIb1AalkGikhzCRbWgchd,spotify:track:1OIb1AalkGikhzCRbWgchd,https://api.spotify.com/v1/tracks/1OIb1AalkGikhzCRbWgchd,https://api.spotify.com/v1/audio-analysis/1OIb1AalkGikhzCRbWgchd,222582,4,6hhqsQZhtp9hfaZhSd0VSD,501877.0,"['k-pop', 'k-pop girl group']",55.0
I Wish,6WhZjnG6CTfE1J9f7vZ8sk,WJSN,WJSN,Kpop girl group songs that were a cultural reset,0.752,0.878,7,-3.257,0,0.0376,0.102,0.0,0.0494,0.691,111.984,audio_features,6WhZjnG6CTfE1J9f7vZ8sk,spotify:track:6WhZjnG6CTfE1J9f7vZ8sk,https://api.spotify.com/v1/tracks/6WhZjnG6CTfE1J9f7vZ8sk,https://api.spotify.com/v1/audio-analysis/6WhZjnG6CTfE1J9f7vZ8sk,218094,4,6hhqsQZhtp9hfaZhSd0VSD,501877.0,"['k-pop', 'k-pop girl group']",55.0
"Save Me, Save You",20yOiJHRQGirFYehRSIb6i,WJSN,WJSN,Kpop girl group songs that were a cultural reset,0.729,0.928,7,-3.028,1,0.054,0.054,0.0,0.36,0.618,115.998,audio_features,20yOiJHRQGirFYehRSIb6i,spotify:track:20yOiJHRQGirFYehRSIb6i,https://api.spotify.com/v1/tracks/20yOiJHRQGirFYehRSIb6i,https://api.spotify.com/v1/audio-analysis/20yOiJHRQGirFYehRSIb6i,224931,4,6hhqsQZhtp9hfaZhSd0VSD,501877.0,"['k-pop', 'k-pop girl group']",55.0
As You Wish,42zMiF3EFBg5CsYbgKdhj1,WJSN,WJSN,Kpop girl group songs that were a cultural reset,0.652,0.959,6,-0.266,1,0.0617,0.123,0.0,0.311,0.779,112.04,audio_features,42zMiF3EFBg5CsYbgKdhj1,spotify:track:42zMiF3EFBg5CsYbgKdhj1,https://api.spotify.com/v1/tracks/42zMiF3EFBg5CsYbgKdhj1,https://api.spotify.com/v1/audio-analysis/42zMiF3EFBg5CsYbgKdhj1,195668,4,6hhqsQZhtp9hfaZhSd0VSD,501877.0,"['k-pop', 'k-pop girl group']",55.0
Galaxy 우주를 줄게,15c7KZTrsCUxCQcOdUVELc,BOL4,BOL4,Kpop girl group songs that were a cultural reset,0.483,0.814,0,-2.407,1,0.143,0.683,0.0,0.0918,0.696,82.814,audio_features,15c7KZTrsCUxCQcOdUVELc,spotify:track:15c7KZTrsCUxCQcOdUVELc,https://api.spotify.com/v1/tracks/15c7KZTrsCUxCQcOdUVELc,https://api.spotify.com/v1/audio-analysis/15c7KZTrsCUxCQcOdUVELc,213853,4,4k5fFEYgkWYrYvtOK3zVBl,1238818.0,['k-pop'],65.0
Some,3jsYQw78lrxJA2ysnmOIf9,BOL4,BOL4,Kpop girl group songs that were a cultural reset,0.659,0.799,1,-2.849,0,0.0629,0.417,0.0,0.0562,0.782,103.991,audio_features,3jsYQw78lrxJA2ysnmOIf9,spotify:track:3jsYQw78lrxJA2ysnmOIf9,https://api.spotify.com/v1/tracks/3jsYQw78lrxJA2ysnmOIf9,https://api.spotify.com/v1/audio-analysis/3jsYQw78lrxJA2ysnmOIf9,181373,4,4k5fFEYgkWYrYvtOK3zVBl,1238818.0,['k-pop'],65.0
Travel,4dMGKGfaWMZNLQEjkd8lme,BOL4,BOL4,Kpop girl group songs that were a cultural reset,0.708,0.889,1,-2.879,1,0.0622,0.46,0.0,0.113,0.645,128.05,audio_features,4dMGKGfaWMZNLQEjkd8lme,spotify:track:4dMGKGfaWMZNLQEjkd8lme,https://api.spotify.com/v1/tracks/4dMGKGfaWMZNLQEjkd8lme,https://api.spotify.com/v1/audio-analysis/4dMGKGfaWMZNLQEjkd8lme,220980,4,4k5fFEYgkWYrYvtOK3zVBl,1238818.0,['k-pop'],65.0
안 믿을래,06jtdJSVBxG5jRAODWB2xC,BerryGood,BerryGood,Kpop girl group songs that were a cultural reset,0.428,0.897,8,-2.921,1,0.235,0.0882,6.8e-06,0.14,0.343,205.649,audio_features,06jtdJSVBxG5jRAODWB2xC,spotify:track:06jtdJSVBxG5jRAODWB2xC,https://api.spotify.com/v1/tracks/06jtdJSVBxG5jRAODWB2xC,https://api.spotify.com/v1/audio-analysis/06jtdJSVBxG5jRAODWB2xC,213844,4,2gW6OQobWMbkR1cKo72H2t,117779.0,['k-pop girl group'],30.0
한 폭의 그림 Paradise,7nYIENaLWLcU2u1GVMnS0g,S.E.S.,S.E.S.,Kpop girl group songs that were a cultural reset,0.708,0.914,9,-2.387,0,0.0481,0.0557,2.4e-05,0.309,0.523,110.0,audio_features,7nYIENaLWLcU2u1GVMnS0g,spotify:track:7nYIENaLWLcU2u1GVMnS0g,https://api.spotify.com/v1/tracks/7nYIENaLWLcU2u1GVMnS0g,https://api.spotify.com/v1/audio-analysis/7nYIENaLWLcU2u1GVMnS0g,210212,4,61HUG80Xma4rnXsqfZkzeM,38346.0,"['classic k-pop', 'k-pop', 'k-pop girl group']",39.0
Colors,1oACG26rFg4XwAkW5oGGUa,Stella Jang,Stella Jang,Kpop girl group songs that were a cultural reset,0.734,0.295,11,-8.598,1,0.889,0.636,0.0,0.0741,0.788,199.99,audio_features,1oACG26rFg4XwAkW5oGGUa,spotify:track:1oACG26rFg4XwAkW5oGGUa,https://api.spotify.com/v1/tracks/1oACG26rFg4XwAkW5oGGUa,https://api.spotify.com/v1/audio-analysis/1oACG26rFg4XwAkW5oGGUa,101636,4,2Y9AUayH5pyZpVfkDYDfJV,142498.0,"['k-pop', 'korean city pop', 'korean pop']",53.0
Villain,5xouIycayHmjZxeuhXPhgX,Stella Jang,Stella Jang,Kpop girl group songs that were a cultural reset,0.95,0.406,9,-8.89,0,0.0559,0.664,0.0,0.0932,0.671,108.976,audio_features,5xouIycayHmjZxeuhXPhgX,spotify:track:5xouIycayHmjZxeuhXPhgX,https://api.spotify.com/v1/tracks/5xouIycayHmjZxeuhXPhgX,https://api.spotify.com/v1/audio-analysis/5xouIycayHmjZxeuhXPhgX,191000,4,2Y9AUayH5pyZpVfkDYDfJV,142498.0,"['k-pop', 'korean city pop', 'korean pop']",53.0
WEE WOO,23XXMK9SQBFwndnbgbcMPa,PRISTIN,PRISTIN,Kpop girl group songs that were a cultural reset,0.834,0.917,10,-2.838,1,0.0982,0.0895,0.000167,0.0532,0.699,129.981,audio_features,23XXMK9SQBFwndnbgbcMPa,spotify:track:23XXMK9SQBFwndnbgbcMPa,https://api.spotify.com/v1/tracks/23XXMK9SQBFwndnbgbcMPa,https://api.spotify.com/v1/audio-analysis/23XXMK9SQBFwndnbgbcMPa,192830,4,6VAphrHp0Oc88qg9BDaH9D,523588.0,"['k-pop', 'k-pop girl group']",40.0
Eclipse,26K21MUaPDTnzHqtiiffFv,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.526,0.781,6,-4.3,0,0.106,0.396,0.0,0.122,0.45,97.565,audio_features,26K21MUaPDTnzHqtiiffFv,spotify:track:26K21MUaPDTnzHqtiiffFv,https://api.spotify.com/v1/tracks/26K21MUaPDTnzHqtiiffFv,https://api.spotify.com/v1/audio-analysis/26K21MUaPDTnzHqtiiffFv,231237,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
Heart Attack (츄),6SSC9KZQaxBdyipKRigrFC,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.663,0.857,7,-3.457,1,0.0581,0.0524,0.0,0.591,0.75,99.014,audio_features,6SSC9KZQaxBdyipKRigrFC,spotify:track:6SSC9KZQaxBdyipKRigrFC,https://api.spotify.com/v1/tracks/6SSC9KZQaxBdyipKRigrFC,https://api.spotify.com/v1/audio-analysis/6SSC9KZQaxBdyipKRigrFC,194941,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
Hi High,0RqzUS7AkBhQDrBxcGFeDv,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.669,0.919,7,-2.262,0,0.0711,0.0357,6.81e-06,0.222,0.538,96.955,audio_features,0RqzUS7AkBhQDrBxcGFeDv,spotify:track:0RqzUS7AkBhQDrBxcGFeDv,https://api.spotify.com/v1/tracks/0RqzUS7AkBhQDrBxcGFeDv,https://api.spotify.com/v1/audio-analysis/0RqzUS7AkBhQDrBxcGFeDv,196864,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
Butterfly,5jhYykolbcG1T9wZSyvhp5,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.582,0.866,7,-4.139,0,0.0414,0.0427,0.00014,0.126,0.351,107.021,audio_features,5jhYykolbcG1T9wZSyvhp5,spotify:track:5jhYykolbcG1T9wZSyvhp5,https://api.spotify.com/v1/tracks/5jhYykolbcG1T9wZSyvhp5,https://api.spotify.com/v1/audio-analysis/5jhYykolbcG1T9wZSyvhp5,237756,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
So What,7w3pIUjz7BTTqj9uAws40m,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.608,0.947,11,-2.437,1,0.244,0.0801,9.38e-06,0.231,0.511,125.082,audio_features,7w3pIUjz7BTTqj9uAws40m,spotify:track:7w3pIUjz7BTTqj9uAws40m,https://api.spotify.com/v1/tracks/7w3pIUjz7BTTqj9uAws40m,https://api.spotify.com/v1/audio-analysis/7w3pIUjz7BTTqj9uAws40m,198040,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
Why Not?,227y7s5IZ5TWN17Pkte5tc,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.805,0.933,2,-0.837,1,0.111,0.0991,0.000956,0.0618,0.441,128.013,audio_features,227y7s5IZ5TWN17Pkte5tc,spotify:track:227y7s5IZ5TWN17Pkte5tc,https://api.spotify.com/v1/tracks/227y7s5IZ5TWN17Pkte5tc,https://api.spotify.com/v1/audio-analysis/227y7s5IZ5TWN17Pkte5tc,205520,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
Star (Voice English Ver.),46Xt2hKFz0R8RiqNPO1ato,LOONA,LOONA,Kpop girl group songs that were a cultural reset,0.715,0.92,6,-1.789,0,0.0552,0.0566,0.00399,0.0607,0.869,158.15,audio_features,46Xt2hKFz0R8RiqNPO1ato,spotify:track:46Xt2hKFz0R8RiqNPO1ato,https://api.spotify.com/v1/tracks/46Xt2hKFz0R8RiqNPO1ato,https://api.spotify.com/v1/audio-analysis/46Xt2hKFz0R8RiqNPO1ato,198187,4,52zMTJCKluDlFwMQWmccY7,1451949.0,"['k-pop', 'k-pop girl group']",70.0
